name,country,state,address,reg_no,product_codes,device_names,device_class,specialty,k_numbers,source
"Westmed Javid de Mexico, S.A. de C.V.",MX,MX,CARRETERA INTERNACIONAL KM 6.5 NOGALES Sonora MX,3005587132,BTT; CAH,Humidifier; Respiratory Gas; (Direct Patient Interface); Filter; Bacterial; Breathing-Circuit,2,Anesthesiology,K973238,openFDA
R2 DIGITAL MILLING TECHNOLOGIES,US,NJ,55 Bergenline Ave Westwood NJ US 07675,3023535580,NHA; DZE,Abutment; Implant; Dental; Endosseous; Implant; Endosseous; Root-Form,2,Dental,,openFDA
RRDONNELLEY,CN,CN,"Room 101, No.,28, Huangshahexi Road, Liaobu Town, Dongguan, Guangdong Province, China Dongguan Guangdong CN",3040389677,PWA,Breast Pump Accessory; Milk Expression Aid; Via Positive Pressure,1,Obstetrics/Gynecology,,openFDA
"Amphenol Medical Technologies (Dongguan) Co., Ltd.",CN,CN,No.2 Xinhu Industrial 1st Street Dongguan Guangdong CN,3013596024,DXN; DQA; DXG; DSI; DSK; FLL; DRG; MSX; MWI; BZQ; DSA; DPS; GEI,System; Measurement; Blood-Pressure; Non-Invasive; Oximeter; Computer; Diagnostic; Pre-Programmed; Single-Function; Detector And Alarm; Arrhythmia; Continuous Measurement Thermometer; Transmitters And Receivers; Physiological Signal; Radiofrequency; Network And Communication; Physiological Monitors; Monitor; Physiological; Patient (Without Arrhythmia Detection Or Alarms); Breathing Frequency; Cable; Transducer And Electrode; Patient; (Including Connector); Electrocardiograph; Electrosurgical; Cutting & Coagulation & Accessories,2,"Cardiovascular; General Hospital; Anesthesiology; General, Plastic Surgery",,openFDA
"THAI HOSPITAL PRODUCTS CO., LTD.",TH,TH,"57/169, 57/6 Moo 1 Muang Samut Prakan TH",3013026943,OEA,Non-Surgical Gown,1,"General, Plastic Surgery",,openFDA
"JIANGXI GLANCE MEDICAL EQUIPMENT CO., LTD.",CN,CN,Jinxian Medical Device Industrial Area Nanchang City Jiangxi CN,3007997596,BSJ,Mask; Gas; Anesthetic,1,Anesthesiology,,openFDA
"MEIXIN (ANHUI) SANITARY PRODUCTS CO.,LTD",CN,CN,"No.6,Heying Road Chuzhou Anhui CN",3022582361,HHD,Pad; Menstrual; Unscented,1,Obstetrics/Gynecology,,openFDA
FLEXICARE MEDICAL (DONGGUAN) LTD.,CN,CN,No. B-15  XICHENG INDUSTRIAL  ZONE DONGGUAN CITY Guangdong CN,3006061749,BYH; JRL,Drain; Tee (Water Trap); Unit; Filter; Membrane,1,Anesthesiology; Clinical Chemistry,,openFDA
ENPRO TRADING (HONG KONG) LIMITED,CN,CN,"Unit 04-05,16/F,Po Hoi Building, 54-62 Lockhart Road Wan Chai Wan Chai Hong Kong CN",3040388410,NZU,Collector; Urine; Powered; Non Indwelling Catheter,1,"Gastroenterology, Urology",,openFDA
"COPAN DIAGNOSTICS, INC.",US,CA,"26055, 26083 & 26087 Jefferson Avenue Murrieta CA US 92562",2436875,LIO; JSM,Device; Specimen Collection; Culture Media; Non-Propagating Transport,1,Microbiology,,openFDA
"IMAGINE MILLING TECHNOLOGIES, LLC",US,NH,263 Union Sq Milford NH US 03055,3009727738,NHA,Abutment; Implant; Dental; Endosseous,2,Dental,,openFDA
Lunarsea Personal Care Supplies SDN. BHD,MY,MY,"9, JALAN ECO PERINDUSTRIAN 5, ECO PERINDUSTRIAN 1/5C PUNCAK ALAM Selangor MY",,JEQ; ISZ; EKB,Toothbrush; Powered; Unit; Wrist; External Limb Component; Mechanical; Explorer; Operative,1,Dental; Physical Medicine,,openFDA
GEOMED MEDIZIN-TECHNIK GMBH & CO. KG,DE,DE,LUDWIGSTALER STRASSE 27 TUTTLINGEN Baden-Wurttemberg DE,8010168,GAC; FHQ; HDA; HXD; KBB,Rasp; Surgical; General & Plastic Surgery; Holder; Needle; Gastroenterologic; Forceps; Obstetrical; Clamp; Rongeur; Nasal,1; 2,"General, Plastic Surgery; Gastroenterology, Urology; Obstetrics/Gynecology; Ear, Nose, Throat",,openFDA
Lonza Verviers SRL.,BE,BE,Parc Industriel de Petit-Rechain Verviers Liege BE,3006158025,JSK,Supplement; Culture Media,1,Microbiology,,openFDA
"Shijiazhuang Yide Medical Device Manufacturing Co., Ltd.",CN,CN,"Leichen Viliage, Jinzhou Town, Jinzhou City Shijiazhuang City Hebei CN",3034602341,LYU; BSY,Accessory; Surgical Apparel; Catheters; Suction; Tracheobronchial,1,"General, Plastic Surgery; Anesthesiology",,openFDA
BAYLIS MEDICAL TECHNOLOGIES INC.,CA,CA,2645 Matheson Blvd E Mississauga Ontario CA,3020968442,GEI,Electrosurgical; Cutting & Coagulation & Accessories,2,"General, Plastic Surgery",,openFDA
BIOMERICS,US,UT,6030 W Harold Gatty Drive Salt Lake City UT US 84116,3008998256,MHC,Needle; Interosseous,2,General Hospital,,openFDA
"SUPERIOR MACHINED PRODUCTS, INC.",US,CA,2575 Jason Ct Oceanside CA US 92056,3013034344,EIX,Probe; Periodontic,1,Dental,,openFDA
Haven Manufacturing,US,IN,6935 N State Road 1 OSSIAN IN US 46777,1834179,HTC,Pliers; Surgical,1,"General, Plastic Surgery",,openFDA
BIOMED MEDEQUIP INC.,US,TX,2804 Singleton Street Rowlett TX US 75088,1650347,DRX,Electrode; Electrocardiograph,2,Cardiovascular,,openFDA
Harsoria Healthcare Pvt. Ltd. (Unit-2),IN,IN,"KK 83/85, Kh No. 342/266 Baddi Himachal Pradesh IN",3017406698,KST,System; Blood Collection; Vacuum-Assisted; Manual,1,Hematology,,openFDA
REMEL EUROPE LTD,GB,GB,"REMEL HOUSE, CLIPPER BLVD. DARTFORD, KENT GB",3003750284,GNA; JXB; JXC; JSP; JTO; GQG; LRG; JWY; LKT; GNW; GNY; JWX; LTT; MHJ; JSS; MHI,Antisera; All Types; Escherichia Coli; Kit; Identification; Yeast; Screening; Anaerobic Identification; Discs; Strips And Reagents; Microorganism Differentiation; Antigen; Cf (Including Cf Controls); Respiratory Syncytial Virus; Instrument For Auto Reader & Interpretation Of Overnight Suscept. Systems; Manual Antimicrobial Susceptibility Test Systems; Antibody; Ifa; Cf; Influenza Virus A; B; C; Fluorescent; Adenovirus 1-33; Staphylococcus Aureus; Panels; Test; Susceptibility; Antimicrobial; Cryptosporidium Spp.; Enterobacteriaceae; Giardia Spp.,1; 2,Microbiology,,openFDA
VARIASS MEDICAL SYSTEMS BV,NL,NL,Nipkowlaan 5 Drachten Fryslan NL,3010663836,LGZ,Warmer; Thermal; Infusion Fluid,2,General Hospital,,openFDA
"RAYCO STEEL PROCESS, INC.",US,IN,207 S Lincoln St Warsaw IN US 46580,3010065126,HWK,Trephine,1,Orthopedic,,openFDA
SAS ETABLISSEMENTS MAURICE MARLE,FR,FR,ZI RUE LAVOISIER NOGENT Haute-Marne FR,3010576282,JWH,Prosthesis; Knee; Patellofemorotibial; Semi-Constrained; Cemented; Polymer/Metal/Polymer,2,Orthopedic,,openFDA
PACON MANUFACTURING COMPANY LLC,US,NC,100 Quality Drive Navassa NC US 28451,3015709932,FRL,Fiber; Medical; Absorbent,1,General Hospital,,openFDA
MAPLE TREE MEDICAL DEVICES SDN BHD,MY,MY,"3 JALAN EKOPERNIAGAAN 1/11, TAMAN EKO PERNIAGAAN JOHOR BAHRU MY",3014936223,KQZ,Component; Traction; Non-Invasive,1,Orthopedic,,openFDA
"SCYTEK LABORATORIES, INC.",US,UT,205 SOUTH 600 WEST LOGAN UT US 84321,3004074729,ICH,Congo Red,1,Hematology,,openFDA
RAPID AID CORP.,CA,CA,4120A SLADEVIEW CRESCENT MISSISSAUGA Ontario CA,9710505,IMD,Pack; Hot Or Cold; Disposable,1,Physical Medicine,,openFDA
VISIONIX LTD.,IL,IL,"TECHNOLOGY PARK, MANHAT 98 JERUSALEM IL",3003771740,HLM,Instrument; Measuring; Lens; Ac-Powered,1,Ophthalmic,,openFDA
YANGZHOU HAIWANG TOOTHBRUSH FACTORY,CN,CN,"12th, Mingyuan Road, Hangji Town Yangzhou Jiangsu CN",3009926836,ITQ,Joint; Knee; External Brace,1,Physical Medicine,,openFDA
"WENZHOU BRILLIANT VISION CO., LTD.",CN,CN,"NO. 228 HAOXIN ROAD, LOUQIAO INDUSTRIAL ZONE, WENZHOU Zhejiang CN",3012297329,HQZ,Frame; Spectacle,1,Ophthalmic,,openFDA
FOXXMED LTD,TW,TW,"No.60, Jianjin 2nd Rd., Ilan Yilan TW",3012017650,CBH,Device; Fixation; Tracheal Tube,1,Anesthesiology,,openFDA
"DSRV, INC.",US,NJ,330 Waterloo Valley Rd Suite 200 Mount Olive NJ US 07828,3004737529,GGP,Test; Qualitative And Quantitative Factor Deficiency,2,Hematology,,openFDA
B.Y. MEDIMOR LTD,IL,IL,Tsivonit St. 1 Tiberias Northern IL,3011782009,OCT; GCJ,Anti Fog Solution And Accessories; Endoscopy; Laparoscope; General & Plastic Surgery,2,"Gastroenterology, Urology",,openFDA
"GaleMed (Xiamen) Co., Ltd.",CN,CN,"Xiamen Area of China (Fujian) Pilot Free Trade Zone, 39, Section 3, Haijing East Road XIAMEN Fujian CN",3006783791,BTM,Ventilator; Emergency; Manual (Resuscitator),2,Anesthesiology,,openFDA
"DDS Lab China Co, LTD",CN,CN,"5th Floor A01, D01, G01 4th Floor-B01, Gaoxinqi Factory Building Shenzhen Guangdong CN",3009319807,NSK,Dentures; Partial,N,Unknown,,openFDA
WESTWOOD PRECISION LLC,US,PA,1530 E Race St Allentown PA US 18109,3010120339,OSH; MNH; NKB; KWP; KWQ; MNI,Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Orthosis; Spondylolisthesis Spinal Fixation; Thoracolumbosacral Pedicle Screw System; Appliance; Fixation; Spinal Interlaminal; Appliance; Fixation; Spinal Intervertebral Body; Orthosis; Spinal Pedicle Fixation,2,Orthopedic,,openFDA
PROMED PHARMA,US,MN,15600 Medina Rd Plymouth MN US 55447,3003335547,LGW,Stimulator; Spinal-Cord; Totally Implanted For Pain Relief,3,Unknown,,openFDA
Fujian Dashan Paper CO LTD,CN,CN,"Kailin Rd, Taiwanese Investment Industrial Area QUANZHOU Fujian CN",3013123550,KHA,Mask; Scavenging,1,Anesthesiology,,openFDA
Medtrica Solutions Ltd,CA,CA,3525 191 St Surrey British Columbia CA,3010865451,FMW,Cover; Mattress (Medical Purposes),1,General Hospital,,openFDA
JIANGYIN SINBON ELECTRONICS CO LTD,CN,CN,288 Chengjiang Middle Road   Economic and Development Zone Jiangyin Jiangsu CN,3007616088,MNR,Ventilatory Effort Recorder,2,Anesthesiology,,openFDA
QTD PLASTICS,US,PA,21398 Blooming Valley Road Meadville PA US 16335,3017482348,HWJ,Awl,1,Orthopedic,,openFDA
BIOWICK HEALTHCARE PRIVATE LIMITED,IN,IN,"Plot no. 42 , Sector - A , Bagroda Industrial Area Bhopal Madhya Pradesh IN",,NGE,Test; Luteinizing Hormone (Lh); Over The Counter,1,Clinical Chemistry,,openFDA
Ferry Machine Corporation,US,NJ,75 Industrial Avenue Little Ferry NJ US 07643,3009959868,MNH; MNI; KWP; KWQ; NKB; ODP; OVE; NQW; OVD; MAX; MQP,Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Appliance; Fixation; Spinal Interlaminal; Spinal Intervertebral Body; Thoracolumbosacral Pedicle Screw System; Intervertebral Fusion Device With Bone Graft; Cervical; Intervertebral Fusion Device With Integrated Fixation; Spine; Plate; Laminoplasty; Metal; Lumbar; Spinal Vertebral Body Replacement Device,2,Orthopedic,,openFDA
"Thuasne, LLC",US,CA,4615 SHEPARD ST. BAKERSFIELD CA US 93313,2951574,IQI,Orthosis; Limb Brace,1,Physical Medicine,,openFDA
"JIANGSU SHENLI MEDICAL PRODUCTION CO.,LTD",CN,CN,"No 20, Changzheng Road CHANGZHOU Jiangsu CN",3003902757,GBQ,Catheter; Continuous Irrigation,1,"General, Plastic Surgery",,openFDA
GOLDEN AIM INTERNATIONAL LTD,HK,HK,"Room 2012-2013, 20/F, Tower A, Youcheng Business Building, No. 567 Minzhi Road Shenzhen City,, GUANGDONG, CHINA HK",3009523076,IQI,Orthosis; Limb Brace,1,Physical Medicine,,openFDA
"ARCAMED, LLC",US,IN,5101 Decatur Blvd Indianapolis IN US 46241,3010622588,LXH,Orthopedic Manual Surgical Instrument,1,Orthopedic,,openFDA
"SCHOELLY FIBEROPTIC, GMBH",DE,DE,ROBERT-BOSCH-STR. 1-3 DENZLINGEN Baden-Wurttemberg DE,8043903,IZI; GCJ; NAY,System; X-Ray; Angiographic; Laparoscope; General & Plastic Surgery; System; Surgical; Computer Controlled Instrument,2,"Radiology; Gastroenterology, Urology",,openFDA
"WENZHOU ZUOYOU MEDICAL TECHNOLOYG CO.,LTD.",CN,CN,"Puqi Industrial Zone,Puqi Town,Yueqing City (Inside Yueqing Baofeng Plastic And Electric Co.,Ltd.) Wenzhou Zhejiang CN",3016872092,KGX; KCO,Tape And Bandage; Adhesive; Nasal Spray; Ent Delivery,1,"General Hospital; Ear, Nose, Throat",,openFDA
ELCAM MEDICAL ACAL,IL,IL,"D.N. MEROM HAGALIL DALTON INDUSTRIAL PARK, P.O BOX 9 Northern IL",3006891665,FMG,Stopcock; I.V. Set,2,General Hospital,K022895,openFDA
STERIPACK MEDICAL POLAND SP. Z O.O.,PL,PL,"Leg, ul. Japonska 1 Jelcz-Laskowice Dolnoslaskie PL",3007766601,HEM,Imager; Ultrasonic Obstetric-Gynecologic,2,Obstetrics/Gynecology,,openFDA
POLARSEAL TAPES AND CONVERSIONS LTD,GB,GB,Guildford Road Trading Estate Farnham Surrey GB,3013526501,NAD,Dressing; Wound; Occlusive,1,"General, Plastic Surgery",,openFDA
"PRESERVATION SOLUTIONS, INC.",US,WI,1099 Proctor Dr ELKHORN WI US 53121,2132588,NBG; FTL,Marker; Colon; Mesh; Surgical; Polymeric,2,"Gastroenterology, Urology; General, Plastic Surgery",K983753,openFDA
Medisurge,US,MI,2140 Oak Industrial Dr. NE Grand Rapids MI US 49505,3004986960,DWF; GDJ; FQH; DWJ,Catheter; Cannula And Tubing; Vascular; Cardiopulmonary Bypass; Clamp; Surgical; General & Plastic Surgery; Lavage; Jet; System; Thermal Regulating,2; 1,"Cardiovascular; General, Plastic Surgery; General Hospital",,openFDA
GOOTEN INNOLIFE CORPORATION,TW,TW,"No. 12-1, Lane 267, Sec.3, Min Sheng Rd. Taichung City TW",3006368133,OAP,Laser; Comb; Hair,2,Physical Medicine,,openFDA
KLUGE DESIGN INC.,US,MN,14150 Northdale Blvd Rogers MN US 55374,3003661577,KRI,Accessory Equipment; Cardiopulmonary Bypass,1,Cardiovascular,,openFDA
"JANCO, INC.",US,NH,50 Goodwin Road Rollinsford NH US 03869,3010060157,HTN; MBI,Washer; Bolt Nut; Fastener; Fixation; Nondegradable; Soft Tissue,2,Orthopedic,,openFDA
ZIMMER MANUFACTURING B.V.,US,PR,"ROUTE 1, KM. 123.4, BLDG. 2 MERCEDITA PR US 00715",2648920,FQH,Lavage; Jet,2,General Hospital,,openFDA
SCIENTIFIC MOLDING CORPORATION LTD. DBA SMC LTD.,US,WI,330 SMC Drive Somerset WI US 54025,3000143502,BZD; HCG; KRD,Ventilator; Non-Continuous (Respirator); Device; Neurovascular Embolization; Vascular; For Promoting Embolization,2,Anesthesiology; Neurology; Cardiovascular,,openFDA
"YANGZHOU XINHUA BRUSHES CO., LTD.",CN,CN,"NO.2 QIONGHUA ROAD,HANGJI TOWN YANGZHOU Jiangsu CN",3004516804,HOY,Shield; Eye; Ophthalmic (Including Sunlamp Protective Eyewear And Post-Mydriatic Eyewear),1,Ophthalmic,,openFDA
XIANTAO XINFA PLASTIC PRODUCTS Co. LTD.,CN,CN,Zhongling Industrial Park Xiantao City Hubei CN,3006538071,QKR; FYF,Face Mask Within The Scope Of The Face Mask And Barrier Face Covering Enforcement Policy Or Face Mask Umbrella Eua; Cap; Surgical,N; 1,"Unknown; General, Plastic Surgery",,openFDA
"HUAIAN MIMIR ELECTRIC APPLIANCE CO.,LTD",CN,CN,"No.97 East Shenzhen Rd, Huaian Economic Huaian City Jiangsu CN",3013395414,IMB,Cabinet; Moist Steam,2,Physical Medicine,,openFDA
DRTECH CORPORATION,KR,KR,5F Seongnam-si Gyeonggi KR,3024891354,KPR,System; X-Ray; Stationary,2,Radiology,,openFDA
GRANDWAY TECHNOLOGY (SHENZHEN) LIMITED,CN,CN,"No. 5, the Second Industrial Zone, Zhukeng Community Shenzhen Guangdong CN",3009155917,DXN,System; Measurement; Blood-Pressure; Non-Invasive,2,Cardiovascular,K140583,openFDA
"Elite Medical, LLC",US,TN,8415 Wolf Lake Dr Bartlett TN US 38133,3009882675,HXC,Wrench,1,Orthopedic,,openFDA
GPE MedTech Systeme GmbH,DE,DE,Gewerbestrasse 1 Dassow Mecklenburg-Western Pomerania DE,3008867836,CCK; GCX,Analyzer; Gas; Carbon-Dioxide; Gaseous-Phase; Apparatus; Suction; Operating-Room; Wall Vacuum Powered,2,Anesthesiology; General Hospital,,openFDA
3D MEDICAL SAS,FR,FR,12 Allee de la Tuilerie Marolles en Brie Val-de-Marne FR,3016460869,MAX; OVD,Intervertebral Fusion Device With Bone Graft; Lumbar; Intervertebral Fusion Device With Integrated Fixation; Lumbar,2,Orthopedic,,openFDA
"S.E.S. HEALTHCARE PRODUCTS CO., LTD.",CN,CN,In the intersection of Xingye Rd. & Shouliu Rd. Huainan Anhui CN,,FYA; PUI,Gown; Surgical; Drape; Exempt,2,"General, Plastic Surgery",,openFDA
RISUN TECHNOLOGY (SHENZHEN) LIMITED,CN,CN,"201, Building A, Xinmusheng Low Carbon Industrial Park, No.6 of Xinmu Road, Xinmu Community, Pinghu Street Shenzhen Guangdong CN",3042262535,NOB,Unit; Ultraviolet Sanitation/Sterilization (For Toothbrushes); Non-Sterile,1,Dental,,openFDA
RACER TECHNOLOGY  PTE LTD,SG,SG,28 CHANGI SOUTH ST. 1 SINGAPORE South East SG,9710609,QWD,Stimulator; Nerve; For Restless Legs Syndrome,2,Neurology,,openFDA
Cardinal Health (Kenmex Medical Specialties),MX,MX,CALLE 9 SUR 1113 TIJUANA Baja California MX,9612030,EZK,Catheter; Retention Type,2,"Gastroenterology, Urology",,openFDA
"TURNXON PRECISION CO., LTD",CN,CN,Tangjiao Industry Park Chashan Town Dongguan Guangdong CN,3011534620,LJS,Catheter; Intravascular; Therapeutic; Long-Term Greater Than 30 Days,2,General Hospital,,openFDA
"Classic Industries, Inc.",US,PA,149 Devereux Dr Latrobe PA US 15650,2523553,JJE,Analyzer; Chemistry (Photometric; Discrete); For Clinical Use,1,Clinical Chemistry,,openFDA
"REGENT ELECTRON SUZHOU CO., LTD",CN,CN,"NO.888.Ganquan Dong Road, Economic development zone Wujiang Jiangsu CN",3012404027,PUH,Analyzer; Body Composition; Exempt,2,Cardiovascular,,openFDA
"NINGBO BOYA MEDICAL EQUIPMENT CO.,LTD.",CN,CN,"No.102,Jingsan Road,Yaobei Industry Zone Yuyao Zhejiang CN",3010515776,BXJ; MNK,Clip; Nose; Endoscopic Bite Block,1,"Anesthesiology; Gastroenterology, Urology",,openFDA
"TROY INNOVATIVE INSTRUMENTS, INC.",US,OH,15111 WHITE RD MIDDLEFIELD OH US 44062,1530530,LXH,Orthopedic Manual Surgical Instrument,1,Orthopedic,,openFDA
"QIDONG FARJOY MEDICAL MATERIAL CO., LTD.",CN,CN,"No.1858 Nanyuan West Rd. Economic Development Zone, Huilong Town Qidong Jiangsu CN",3003403221,MHW,Dressing; Compression,1,General Hospital,,openFDA
"REVELATION MEDICAL DEVICES, LLC",US,IN,1105 West Auburn Street Auburn IN US 46706,1836116,KWS; KWT; HSD,Prosthesis; Shoulder; Semi-Constrained; Metal/Polymer Cemented; Non-Constrained; Hemi-; Humeral; Metallic Uncemented,2,Orthopedic,,openFDA
"SEKISUI MEDICAL CO., LTD. Tokuyama Plant",JP,JP,"4560,Kaisei-cho Shunan-City Yamaguchi JP",3006850222,LDM,Instrumentation; High Pressure Liquid Chromatography,1,Clinical Chemistry,,openFDA
PT JMS BATAM,ID,ID,LOT 211 JALAN BERINGIN BATAM Kepulauan Riau ID,3003895440,FMI,Needle; Hypodermic; Single Lumen,2,General Hospital,,openFDA
"ASAHI INTECC (THAILAND) CO., LTD.",TH,TH,"158/1 Moo 5, Bangkadi Idustrial Park Amphur Muang Pathumthani Pathum Thani TH",3003780911,DQX,Wire; Guide; Catheter,2,Cardiovascular,,openFDA
"JIANGSU YIZHENG CAREPRO MEDICAL INSTRUMENTS CO., LTD.",CN,CN,"No.3 Jingxiu Road, Yizheng Economic Development Zone Yizheng Jiangsu CN",3011247798,OHO; NAE; LWF; LRR,First Aid Kit Without Drug; Dressing; Wound; Hydrogel Without Drug And/Or Biologic; Dilator; Nasal; First Aid Kit With Drug,1; N,"General, Plastic Surgery; Ear, Nose, Throat; Unknown",,openFDA
MARIAN MONTICELLO,US,IN,2787 SOUTH FREEMAN RD. MONTICELLO IN US 47960,3003866267,GDT; NAE,Staple; Removable (Skin); Dressing; Wound; Hydrogel Without Drug And/Or Biologic,1,"General, Plastic Surgery",,openFDA
"ALLMED MEDICAL (HUBEI) PROTECTIVE PRODUCTS CO., LTD",CN,CN,"No.29 Dong Hu Road, Majiadian Town Zhijiang Hubei CN",3021274073,FXP,Cover; Shoe; Operating-Room,1,"General, Plastic Surgery",,openFDA
MEDENCY SRL,IT,IT,"Via degli Ontani, 48 - Vicenza (Italy) Vicenza Veneto IT",3030090167,QNF,Laser Activator For Polymerization,2,Dental,,openFDA
"SHUN SZE INDUSTRIAL (SHENZHEN) CO., LTD",CN,CN,"NO. 1 , JING QIANG ROAD SHENZHEN Guangdong CN",3006542501,FCE,Enema Kit,1,"Gastroenterology, Urology",,openFDA
ZHEJIANG HUANGYAN FEIDA PLASTIC PRODUCTS FACTORY,CN,CN,11 Tang Xi Road Taizhou Zhejiang CN,3012990631,MDM,Instrument; Manual; Surgical; General Use,1,"General, Plastic Surgery",,openFDA
"PETERS SURGICAL INTERNATIONAL CO., LTD",TH,TH,227 Ladkrabang Industrial EPZ Zone3 Bangkok Krung Thep Maha Nakhon TH,3013548553,GAM; GAQ,Suture; Absorbable; Synthetic; Polyglycolic Acid; Nonabsorbable; Steel; Monofilament And Multifilament; Sterile,2,"General, Plastic Surgery",,openFDA
LSM-MED S.r.l.,SM,SM,Strada Borrana 38 Serravalle San Marino Citta SM,3009475821,MBF; PAO; PHX; KWT; HSD; KWS,Prosthesis; Shoulder; Semi-Constrained; Metal/Polymer; Uncemented; Prosthesis; Shoulder; Semi-Constrained; Metal/Polymer + Additive; Cemented; Shoulder Prosthesis; Reverse Configuration; Prosthesis; Shoulder; Non-Constrained; Metal/Polymer Cemented; Prosthesis; Shoulder; Hemi-; Humeral; Metallic Uncemented; Prosthesis; Shoulder; Semi-Constrained; Metal/Polymer Cemented,2,Orthopedic,,openFDA
STRYKER LEIBINGER GMBH & CO. KG,DE,DE,BOTZINGER STRASSE 39-41 FREIBURG Baden-Wurttemberg DE,8010177,HRS,Plate; Fixation; Bone,2,Orthopedic,,openFDA
"Carilex Medical, Inc.",TW,TW,"No. 77, Keji 1st Rd. Guishan District Taoyuan TW",9710603,FMR,Device; Transfer; Patient; Manual,1,General Hospital,,openFDA
Cirtec Medical,US,CA,3301 Leonard Ct. Santa Clara CA US 95054,3004737415,QEW,Peripheral Mechanical Thrombectomy With Aspiration,2,Cardiovascular,,openFDA
"GOLDMAN PRODUCTS, INC.",US,IL,379 Hollow Hill Rd WAUCONDA IL US 60084,1419982,EJY,Pliers; Operative,1,Dental,,openFDA
MEDISPOREX (PVT) LTD.,PK,PK,"KHADIM ALI RD., P.O. BOX 600 SIALKOT Punjab PK",8040881,JEP,Retainer; Matrix,1,Dental,,openFDA
B. BRAUN US DEVICE MANUFACTURING LLC,US,PA,901 Marcon Blvd ALLENTOWN PA US 18109,2523676,FPA; CAZ,Set; Administration; Intravascular; Anesthesia Conduction Kit,2,General Hospital; Anesthesiology,,openFDA
"Command Medical Products, LLC.",US,FL,15 Signal Ave ORMOND BEACH FL US 32174,1526611,EOQ,Bronchoscope (Flexible Or Rigid),2,"Ear, Nose, Throat",,openFDA
"ACON BIOTECH (HANGZHOU) CO., LTD.",CN,CN,No. 210 Zhenzhong Road HANGZHOU Zhejiang CN,9615507,JIN; JIO; JJB; CDM; LJX; JRE; JIL; JIR; JMA; JMT; CEN,Nitroprusside; Ketones (Urinary; Non-Quant.); Blood; Occult; Colorimetric; In Urine; Azo-Dyes; Colorimetric; Bilirubin & Its Conjugates (Urinary; Non-Quant.); Diazonium Colorimetry; Urobilinogen (Urinary; Non-Quant.); Test; Urine Leukocyte; Refractometer For Clinical Use; Method; Enzymatic; Glucose (Urinary; Non-Quantitative); Indicator Method; Protein Or Albumin (Urinary; Non-Quant.),1; 2,Clinical Chemistry; Hematology,,openFDA
JMS SINGAPORE PTE. LTD,SG,SG,440 ANG MO KIO INDUS. PARK 1 SINGAPORE Central Singapore SG,3002807350,GKT,Separator; Automated; Blood Cell; Diagnostic,2,Hematology,,openFDA
ARC PRECISION,US,MN,24726 Ulysses Ct NE Isanti MN US 55040,3011567699,HRS,Plate; Fixation; Bone,2,Orthopedic,,openFDA
"SHANGHAI SHUXIAO INDUSTRY CO.,LTD",CN,CN,"Building 4, No.168, Hong An Road, Zhujing Town, Jinshan District Shanghai CN",3014205191,NXH,Nursing Pad; Cohesive Gel,1,General Hospital,,openFDA
D&T INC.,KR,KR,"(Jang-dong,(Daedeok Valley)) Yuseong-gu Daejeon KR",3008040391,GCJ,Laparoscope; General & Plastic Surgery,2,"Gastroenterology, Urology",,openFDA
"IKEGAMI TSUSHINKI CO., LTD.",JP,JP,41-2 Hiraide Kogyo Danchi Utsunomiya Tochigi JP,3000160970,FGB,Ureteroscope And Accessories; Flexible/Rigid,2,"Gastroenterology, Urology",,openFDA
"BEIJING ZKSK TECHNOLOGY CO., LTD.",CN,CN,"Building 9, 6 & No.6 Yuan Hengye North 7th street, Yongle Economic Development Zone, Tongzhou District beijing CN",3014620201,KBL; FCL,Depressor; Metal Tongue; Surgical; Forceps; Biopsy; Non-Electric,1,"Ear, Nose, Throat; Gastroenterology, Urology",,openFDA
American Casting Company,US,CA,"205 Apollo Way, Suite A, Holliser, Ca Hollister CA US 95023",3009628349,LXH,Orthopedic Manual Surgical Instrument,1,Orthopedic,,openFDA
"BECKMAN COULTER, INC.",US,FL,740 WEST 83RD ST. HIALEAH FL US 33014,1017835,GKZ,Counter; Differential Cell,2,Hematology,,openFDA
"GLASSESUSA FULFILLMENT CENTER, INC.",US,GA,640 Airport South PKWY College Park GA US 30349,3018604935,HQG,Lens; Spectacle; Non-Custom (Prescription),1,Ophthalmic,,openFDA
